friedman_chi2,friedman_p,kendalls_w,measure,pair,n,median_diff,mean_diff,ci_lo,ci_hi,dz,t,p_raw,p_wilcoxon,rank_biserial,sesoi,tost_p,primary_test,p_holm,sensitivity_test,p_holm_sensitivity,tost_run,tost_gate,equivalent
20.571428571428573,3.411701632372019e-05,0.8571428571428572,intention,C0 vs C1,12,-3.0,3.4166666666666665,2.6767785686339836,4.15655476469935,2.9340199382652123,10.163743206990898,6.283939956005028e-07,0.00048828125,-1.0,1.0,0.9999911126946874,Wilcoxon signed-rank,0.00146484375,paired t,1.5220258375375314e-06,True,unconditional,False
20.571428571428573,3.411701632372019e-05,0.8571428571428572,intention,C0 vs C2,12,-4.0,3.5,2.75804805389129,4.24195194610871,2.9972209350218635,10.38267788193393,5.073419458458438e-07,0.00048828125,-1.0,1.0,0.9999933374773687,Wilcoxon signed-rank,0.00146484375,paired t,1.5220258375375314e-06,True,unconditional,False
20.571428571428573,3.411701632372019e-05,0.8571428571428572,intention,C1 vs C2,12,0.0,0.08333333333333333,-0.6565547646993497,0.8232214313660164,0.07156146190890762,0.2478961757802658,0.8087813623262043,0.90625,0.0,1.0,0.009844308916141522,Wilcoxon signed-rank,0.90625,paired t,0.8087813623262043,True,unconditional,True
